iter	RMSE
1666	13149.04795
1667	13148.73257
1668	13145.69489
1669	13142.52475
1670	13139.00316
1671	13134.41934
1672	13132.08591
1673	13128.87671
1674	13126.93545
1675	13126.3527
1676	13124.97603
1677	13122.20345
1678	13119.23183
1679	13117.72298
1680	13112.657
1681	13109.94384
1682	13107.68147
1683	13104.97646
1684	13104.01256
1685	13100.17125
1686	13098.57299
1687	13096.74926
1688	13094.48348
1689	13093.65437
1690	13092.11523
1691	13090.85751
1692	13087.69062
1693	13086.23952
1694	13078.28819
1695	13077.01385
1696	13074.33904
1697	13071.66008
1698	13068.62396
1699	13062.50313
1700	13059.46805
1701	13057.17293
1702	13054.17314
1703	13049.03453
1704	13048.17883
1705	13045.21861
1706	13043.77921
1707	13041.07556
1708	13039.43831
1709	13035.95388
1710	13035.71574
1711	13034.30943
1712	13031.67096
1713	13030.04839
1714	13025.93887
1715	13021.08855
1716	13017.41121
1717	13012.93966
1718	13009.42563
1719	13006.08473
1720	13002.99064
1721	13000.61486
1722	12998.45743
1723	12994.13524
1724	12991.28965
1725	12988.7662
1726	12983.00091
1727	12982.78072
1728	12980.00629
1729	12976.96268
1730	12975.48029
1731	12975.35595
1732	12974.38519
1733	12971.29816
1734	12966.71691
1735	12960.1611
1736	12958.08541
1737	12956.69981
1738	12953.65476
1739	12951.72981
1740	12949.40258
1741	12948.27022
1742	12944.9847
1743	12941.35154
1744	12936.52648
1745	12935.36063
1746	12930.52898
1747	12926.45733
1748	12923.73315
1749	12921.89537
1750	12919.41541
1751	12918.31596
1752	12916.11325
1753	12915.69342
1754	12912.19664
1755	12910.66674
1756	12907.08125
1757	12904.63363
1758	12901.79362
1759	12899.15808
1760	12895.41297
1761	12894.67096
1762	12891.38595
1763	12889.52863
1764	12887.78691
1765	12883.46665
1766	12880.85008
1767	12879.64162
1768	12876.24547
1769	12870.44733
1770	12868.34639
1771	12867.13764
1772	12863.00425
1773	12862.03915
1774	12857.75458
1775	12856.09542
1776	12852.85471
1777	12848.20556
1778	12847.33859
1779	12844.57675
1780	12842.42193
1781	12838.63197
1782	12834.10211
1783	12830.47194
1784	12828.57726
1785	12824.34733
1786	12819.54933
1787	12816.87818
1788	12812.91167
1789	12809.72757
1790	12807.8333
1791	12805.8513
1792	12803.71779
1793	12801.35702
1794	12800.34261
1795	12796.98522
1796	12794.17958
1797	12788.54347
1798	12786.04596
1799	12782.60178
1800	12777.82447
1801	12773.15779
1802	12769.68096
1803	12767.29336
1804	12765.27271
1805	12764.76354
1806	12761.77274
1807	12760.31023
1808	12759.47706
1809	12756.97803
1810	12752.55724
1811	12751.51101
1812	12747.64049
1813	12747.12893
1814	12745.71812
1815	12745.09371
1816	12740.07281
1817	12736.17091
1818	12733.94246
1819	12733.27872
1820	12730.91499
1821	12724.87389
1822	12720.1771
1823	12718.0944
1824	12712.94328
1825	12712.07017
1826	12707.69009
1827	12704.21712
1828	12702.18298
1829	12699.42584
1830	12694.51143
1831	12690.42233
1832	12685.69542
1833	12683.09608
1834	12681.3925
1835	12679.16474
1836	12675.9709
1837	12671.16236
1838	12668.77987
1839	12666.09539
1840	12663.87377
1841	12662.65208
1842	12659.24306
1843	12655.4764
1844	12652.16035
1845	12649.83891
1846	12645.68076
1847	12644.59512
1848	12642.42772
1849	12640.21109
1850	12638.16245
1851	12634.35565
1852	12633.16418
1853	12629.74278
1854	12628.91536
1855	12628.61152
1856	12626.57753
1857	12624.33397
1858	12623.91117
1859	12623.68243
1860	12621.68368
1861	12620.37387
1862	12614.60433
1863	12612.22206
1864	12611.1308
1865	12607.78759
1866	12605.55279
1867	12603.46026
1868	12602.18532
1869	12600.17832
1870	12597.15747
1871	12596.11709
1872	12594.15137
1873	12592.69611
1874	12589.70738
1875	12586.18742
1876	12583.78773
1877	12582.5224
1878	12578.09513
1879	12577.23448
1880	12575.60752
1881	12573.06243
1882	12567.16574
1883	12565.8764
1884	12562.03356
1885	12559.20287
1886	12554.59945
1887	12553.4949
1888	12551.77745
1889	12549.14646
1890	12546.83605
1891	12545.94314
1892	12544.71558
1893	12542.4488
1894	12540.69121
1895	12540.21865
1896	12536.70354
1897	12534.00908
1898	12531.24814
1899	12529.51622
1900	12529.13667
1901	12526.81927
1902	12524.30816
1903	12523.42961
1904	12522.63278
1905	12520.38964
1906	12518.84936
1907	12515.46045
1908	12511.52566
1909	12508.6836
1910	12505.95152
1911	12503.03359
1912	12502.15368
1913	12501.35693
1914	12500.15897
1915	12498.40636
1916	12497.2716
1917	12496.8989
1918	12491.29052
1919	12487.11116
1920	12485.48529
1921	12482.09814
1922	12479.33068
1923	12475.50658
1924	12471.02758
1925	12467.88853
1926	12467.42344
1927	12465.41917
1928	12465.04252
1929	12460.26147
1930	12459.42229
1931	12456.44599
1932	12451.6083
1933	12448.05341
1934	12445.8439
1935	12442.63836
1936	12440.87128
1937	12438.71232
1938	12435.42441
1939	12432.76199
1940	12429.72255
1941	12426.97654
1942	12424.51719
1943	12420.46121
1944	12417.59583
1945	12415.30458
1946	12413.06518
1947	12411.70254
1948	12407.5628
1949	12405.86846
1950	12404.33671
1951	12402.35283
1952	12400.50712
1953	12397.3048
1954	12393.81817
1955	12391.09052
1956	12388.61092
1957	12385.75488
1958	12384.24017
1959	12381.8546
1960	12376.61648
1961	12375.01
1962	12373.46007
1963	12370.11383
1964	12366.82373
1965	12363.89676
1966	12360.77786
1967	12358.81452
1968	12356.71066
1969	12355.52552
1970	12354.03689
1971	12348.45
1972	12347.44397
1973	12344.23
1974	12342.14092
1975	12338.10084
1976	12336.27877
1977	12334.61431
1978	12334.49663
1979	12332.73755
1980	12330.24437
1981	12325.75581
1982	12322.87891
1983	12321.2258
1984	12318.59028
1985	12316.24695
1986	12313.57082
1987	12311.50252
1988	12308.05196
1989	12306.16686
1990	12303.45327
1991	12298.02922
1992	12294.59774
1993	12293.96139
1994	12290.69337
1995	12290.16337
1996	12287.32135
1997	12286.04187
1998	12282.87752
1999	12281.22681
2000	12277.08426
2001	12275.52987
2002	12269.97902
2003	12268.49675
2004	12266.19412
2005	12264.19302
2006	12263.05101
2007	12260.93087
2008	12255.51647
2009	12253.51757
2010	12249.82937
2011	12246.44721
2012	12244.65954
2013	12240.84194
2014	12238.2409
2015	12235.05236
2016	12231.77707
2017	12229.79242
2018	12227.19187
2019	12225.06593
2020	12223.67044
2021	12220.39277
2022	12217.37021
2023	12212.31256
2024	12208.74777
2025	12207.10462
2026	12205.9919
2027	12202.32568
2028	12199.66268
2029	12197.73716
2030	12193.34809
2031	12191.10245
2032	12187.79222
2033	12184.86791
2034	12182.41303
2035	12177.53436
2036	12175.70791
2037	12174.93496
2038	12172.95928
2039	12171.69286
2040	12170.46803
2041	12170.18596
2042	12169.29187
2043	12166.96599
2044	12166.59436
2045	12161.19575
2046	12160.9442
2047	12159.21284
2048	12155.31681
2049	12151.72803
2050	12146.57535
2051	12146.10595
2052	12144.11715
2053	12141.82826
2054	12140.12442
2055	12136.95882
2056	12133.51473
2057	12131.58042
2058	12128.82709
2059	12123.04145
2060	12117.29539
2061	12114.71875
2062	12114.20175
2063	12111.53379
2064	12109.34446
2065	12107.14737
2066	12105.5845
2067	12103.83851
2068	12102.00909
2069	12101.6237
2070	12099.15632
2071	12095.35026
2072	12092.19243
2073	12088.08987
2074	12085.43584
2075	12082.51995
2076	12080.62358
2077	12078.14985
2078	12076.77799
2079	12074.00674
2080	12072.52788
2081	12071.64415
2082	12069.51672
2083	12068.93256
2084	12067.63507
2085	12064.04486
2086	12063.19296
2087	12062.36435
2088	12060.66791
2089	12059.25919
2090	12057.15001
2091	12054.56395
2092	12053.47444
2093	12052.22628
2094	12051.47697
2095	12049.77989
2096	12047.11766
2097	12043.6533
2098	12042.6152
2099	12042.00101
2100	12040.41987
2101	12038.28952
2102	12037.36754
2103	12034.39942
2104	12031.17874
2105	12031.05275
2106	12030.32467
2107	12029.06875
2108	12026.2727
2109	12023.58888
2110	12022.79257
2111	12021.12098
2112	12017.88873
2113	12015.02112
2114	12012.51167
2115	12011.43017
2116	12008.77325
2117	12006.94146
2118	12004.90818
2119	12001.84011
2120	11999.41747
2121	11997.12796
2122	11992.88752
2123	11991.56332
2124	11987.7407
2125	11984.86181
2126	11983.2925
2127	11982.55417
2128	11981.11289
2129	11978.00207
2130	11976.12075
2131	11975.2426
2132	11972.46468
2133	11971.52705
2134	11967.78816
2135	11963.49953
2136	11961.92771
2137	11960.76003
2138	11959.81445
2139	11957.79099
2140	11956.38693
2141	11953.93209
2142	11951.13512
2143	11949.97429
2144	11949.10972
2145	11947.9515
2146	11946.57357
2147	11945.48815
2148	11943.13458
2149	11938.82482
2150	11936.78177
2151	11936.24059
2152	11933.87715
2153	11932.63295
2154	11929.93584
2155	11924.80776
2156	11922.39219
2157	11919.237
2158	11916.5579
2159	11914.69818
2160	11910.83037
2161	11908.09181
2162	11905.79547
2163	11902.82042
2164	11901.69856
2165	11900.01864
2166	11899.31274
2167	11897.62046
2168	11895.70303
2169	11894.86965
2170	11893.49488
2171	11890.25057
2172	11888.12177
2173	11885.56078
2174	11883.4692
2175	11880.24837
2176	11879.77754
2177	11876.49881
2178	11874.63121
2179	11872.77536
2180	11869.80996
2181	11869.18015
2182	11867.05586
2183	11864.87494
2184	11861.61924
2185	11858.01611
2186	11855.14622
2187	11851.87863
2188	11848.27873
2189	11844.45267
2190	11842.22745
2191	11840.18118
2192	11838.09601
2193	11834.99619
2194	11832.51613
2195	11827.56635
2196	11826.75297
2197	11825.14835
2198	11823.11997
2199	11821.6812
2200	11817.60457
2201	11813.52285
2202	11810.89925
2203	11809.64393
2204	11807.92314
2205	11806.50986
2206	11805.79022
2207	11802.99958
2208	11800.55792
2209	11799.21729
2210	11797.61361
2211	11797.25958
2212	11796.07809
2213	11793.85042
2214	11790.22202
2215	11788.21019
2216	11784.59026
2217	11782.65474
2218	11780.83341
2219	11779.56796
2220	11773.5872
2221	11770.79236
2222	11768.18359
2223	11766.03134
2224	11763.51803
2225	11761.30619
2226	11759.31818
2227	11757.61577
2228	11755.7216
2229	11753.3743
2230	11753.17203
2231	11751.89795
2232	11750.38491
2233	11748.11346
2234	11745.49001
2235	11744.98528
2236	11742.10132
2237	11738.41383
2238	11736.42502
2239	11731.7329
2240	11728.37816
2241	11727.29214
2242	11725.83347
2243	11724.24369
2244	11722.48141
2245	11720.5419
2246	11719.751
2247	11718.00897
2248	11716.178
2249	11712.77091
2250	11711.58607
2251	11711.09041
2252	11709.49228
2253	11708.34209
2254	11707.22936
2255	11705.98255
2256	11703.78906
2257	11701.58687
2258	11699.76847
2259	11696.7912
2260	11694.07541
2261	11692.87166
2262	11690.39719
2263	11688.00412
2264	11685.28123
2265	11683.00014
2266	11680.85118
2267	11678.18061
2268	11676.14783
2269	11674.60749
2270	11669.82486
2271	11668.33326
2272	11666.34314
2273	11665.10887
2274	11661.98116
2275	11660.50204
2276	11659.31591
2277	11657.23055
2278	11654.94486
2279	11651.88732
2280	11649.92524
2281	11648.43004
2282	11647.83233
2283	11645.43475
2284	11643.74279
2285	11639.36976
2286	11637.63798
2287	11636.23136
2288	11632.58113
2289	11630.06061
2290	11628.28252
2291	11626.58221
2292	11626.02944
2293	11624.45214
2294	11622.63034
2295	11619.30163
2296	11615.62152
2297	11613.78859
2298	11610.54999
2299	11609.53617
2300	11606.73222
2301	11605.05307
2302	11602.75551
2303	11601.47867
2304	11597.34832
2305	11595.41774
2306	11594.57061
2307	11593.73288
2308	11593.08423
2309	11590.51708
2310	11590.1576
2311	11589.00008
2312	11587.8414
2313	11584.19259
2314	11583.08781
2315	11582.34337
2316	11580.57246
2317	11578.11469
2318	11574.75008
2319	11571.89251
2320	11569.9355
2321	11565.9274
2322	11563.43997
2323	11561.24447
2324	11559.42458
2325	11557.42319
2326	11556.66367
2327	11553.77866
2328	11552.0656
2329	11550.30244
2330	11548.42797
2331	11547.40724
2332	11546.46225
2333	11544.99811
2334	11543.23352
2335	11541.06821
2336	11536.78732
2337	11533.069
2338	11531.55263
2339	11529.89669
2340	11526.53784
2341	11525.98421
2342	11524.30277
2343	11522.56768
2344	11521.29512
2345	11518.09836
2346	11516.33034
2347	11514.61081
2348	11513.68773
2349	11512.9006
2350	11510.49174
2351	11505.85273
2352	11504.48405
2353	11502.99492
2354	11499.41723
2355	11497.89324
2356	11497.00501
2357	11496.14552
2358	11495.69761
2359	11494.29752
2360	11493.50819
2361	11493.01298
2362	11491.34201
2363	11489.67704
2364	11487.22354
2365	11485.06037
2366	11479.59922
2367	11474.85616
2368	11472.5614
2369	11471.85275
2370	11469.84543
2371	11466.54302
2372	11464.43753
2373	11462.76545
2374	11458.32492
2375	11455.32398
2376	11453.15588
2377	11450.91662
2378	11448.65382
2379	11446.44097
2380	11444.82629
2381	11444.28797
2382	11442.15926
2383	11441.42078
2384	11439.71465
2385	11438.81885
2386	11437.63983
2387	11436.2378
2388	11433.66815
2389	11432.38526
2390	11430.76882
2391	11428.45243
2392	11426.66674
2393	11425.84065
2394	11425.00567
2395	11420.7751
2396	11417.91041
2397	11415.63515
2398	11413.61637
2399	11410.97259
2400	11407.5561
2401	11404.7975
2402	11404.00686
2403	11402.29982
2404	11399.63075
2405	11394.91443
2406	11391.79195
2407	11390.08245
2408	11386.6129
2409	11383.79505
2410	11382.63721
2411	11380.53522
2412	11378.95643
2413	11377.07751
2414	11376.49055
2415	11375.52554
2416	11374.84585
2417	11373.46312
2418	11372.69987
2419	11370.93614
2420	11370.41965
2421	11368.04522
2422	11365.71937
2423	11363.89804
2424	11363.18699
2425	11360.04284
2426	11357.48684
2427	11355.7948
2428	11354.11209
2429	11350.03223
2430	11348.50304
2431	11344.92942
2432	11343.26877
2433	11341.66502
2434	11340.31651
2435	11338.7981
2436	11336.72443
2437	11334.43497
2438	11332.96171
2439	11327.60308
2440	11324.66838
2441	11322.61286
2442	11319.0559
2443	11317.14814
2444	11314.68601
2445	11313.05703
2446	11311.47739
2447	11307.94315
2448	11306.58316
2449	11303.49152
2450	11301.4025
2451	11299.75483
2452	11298.06074
2453	11296.65773
2454	11296.1865
2455	11294.23652
2456	11292.68975
2457	11291.50209
2458	11288.70094
2459	11285.47016
2460	11283.66024
2461	11282.13784
2462	11280.26118
2463	11277.59753
2464	11276.88316
2465	11275.43721
2466	11274.14934
2467	11271.97217
2468	11270.18719
2469	11267.50843
2470	11265.23351
2471	11264.97457
2472	11263.4277
2473	11261.34652
2474	11258.78315
2475	11257.05794
2476	11255.35687
2477	11254.6165
2478	11252.38599
2479	11249.57557
2480	11247.83641
2481	11247.39902
2482	11246.57434
2483	11244.39265
2484	11242.511
2485	11240.57986
2486	11237.34407
2487	11236.83293
2488	11236.32989
2489	11234.34955
2490	11233.52609
2491	11232.42811
2492	11229.96345
2493	11228.55445
2494	11228.15989
2495	11227.3169
2496	11223.37643
2497	11221.71971
2498	11220.39635
2499	11217.85317
2500	11215.42507
2501	11214.50435
2502	11213.45441
2503	11211.34077
2504	11208.20619
2505	11206.66324
2506	11205.21417
2507	11203.70895
2508	11201.9567
2509	11201.34028
2510	11197.74441
2511	11195.7243
2512	11193.60678
2513	11190.97611
2514	11187.19818
2515	11186.03635
2516	11185.7588
2517	11182.68469
2518	11181.46167
2519	11179.92947
2520	11177.3208
2521	11173.98317
2522	11172.64311
2523	11172.14083
2524	11170.73211
2525	11169.48783
2526	11168.12936
2527	11167.11682
2528	11165.64814
2529	11163.95715
2530	11162.10463
2531	11159.0579
2532	11153.91102
2533	11153.67151
2534	11150.55433
2535	11149.23831
2536	11147.19942
2537	11145.92143
2538	11143.00238
2539	11142.68763
2540	11141.3635
2541	11139.80122
2542	11137.8815
2543	11136.27632
2544	11135.96887
2545	11134.19797
2546	11131.98559
2547	11130.47181
2548	11128.98841
2549	11125.74099
2550	11123.46664
2551	11121.51756
2552	11120.27239
2553	11118.8582
2554	11116.83867
2555	11116.09781
2556	11114.0169
2557	11111.47189
2558	11106.61626
2559	11105.3089
2560	11102.16213
2561	11100.51587
2562	11098.20085
2563	11095.51067
2564	11093.10391
2565	11091.67933
2566	11089.61326
2567	11086.89899
2568	11086.03616
2569	11084.65652
2570	11080.10759
2571	11079.11764
2572	11077.65992
2573	11074.44107
2574	11071.25161
2575	11068.46543
2576	11066.7397
2577	11063.573
2578	11060.45423
2579	11059.13575
2580	11057.37851
2581	11054.91006
2582	11053.88861
2583	11049.96304
2584	11048.8344
2585	11048.37749
2586	11048.208
2587	11047.07262
2588	11046.9069
2589	11045.70833
2590	11044.44574
2591	11041.73934
2592	11039.62607
2593	11036.91845
2594	11035.3038
2595	11033.73534
2596	11032.84157
2597	11032.59829
2598	11031.19236
2599	11030.77056
2600	11029.10093
2601	11028.72006
2602	11027.82385
2603	11025.47849
2604	11022.516
2605	11020.23406
2606	11017.30196
2607	11015.93668
2608	11015.43897
2609	11013.98391
2610	11012.32439
2611	11011.00547
2612	11010.47315
2613	11009.55104
2614	11008.48034
2615	11007.25982
2616	11004.38595
2617	11003.84873
2618	11001.31114
2619	10998.80094
2620	10998.20331
2621	10997.58318
2622	10995.86043
2623	10994.49188
2624	10992.92668
2625	10991.37533
2626	10989.67128
2627	10987.41592
2628	10986.02241
2629	10985.04483
2630	10983.53718
2631	10979.43201
2632	10979.27832
2633	10978.1436
2634	10976.83138
2635	10973.31298
2636	10970.43958
2637	10969.10158
2638	10966.10926
2639	10965.35913
2640	10962.15857
2641	10958.40318
2642	10955.66493
2643	10953.51522
2644	10952.10153
2645	10949.44381
2646	10949.24983
2647	10946.26427
2648	10945.30597
2649	10943.64856
2650	10941.25286
2651	10939.78117
2652	10937.32545
2653	10933.61481
2654	10932.01224
2655	10930.95466
2656	10929.21542
2657	10925.53136
2658	10923.73893
2659	10922.86625
2660	10921.11573
2661	10919.36427
2662	10918.07824
2663	10917.30136
2664	10915.61625
2665	10914.18243
2666	10913.04206
2667	10910.34169
2668	10908.82822
2669	10906.29012
2670	10904.87684
2671	10902.36357
2672	10899.71875
2673	10898.01095
2674	10897.16578
2675	10893.08758
2676	10890.36018
2677	10889.15048
2678	10885.78798
2679	10884.65853
2680	10882.98962
2681	10881.48508
2682	10880.53576
2683	10879.13094
2684	10877.58047
2685	10876.12796
2686	10874.46003
2687	10873.48255
2688	10871.23025
2689	10867.5825
2690	10866.44874
2691	10864.96226
2692	10863.06196
2693	10861.58374
2694	10859.90851
2695	10858.90336
2696	10855.5845
2697	10853.41857
2698	10851.84133
2699	10849.69179
2700	10846.80817
2701	10846.46103
2702	10843.74091
2703	10839.73153
2704	10838.68006
2705	10837.10808
2706	10835.97043
2707	10834.431
2708	10829.55188
2709	10825.43762
2710	10824.16469
2711	10823.11333
2712	10821.68675
2713	10820.4898
2714	10819.14005
2715	10817.68834
2716	10813.79643
2717	10810.55794
2718	10810.17922
2719	10807.52249
2720	10805.57253
2721	10801.70653
2722	10800.11257
2723	10799.96396
2724	10797.97091
2725	10796.56066
2726	10794.38564
2727	10792.13352
2728	10790.59782
2729	10789.72083
2730	10788.46088
2731	10787.01574
2732	10784.95095
2733	10783.85802
2734	10783.62284
2735	10780.46034
2736	10778.86472
2737	10778.51777
2738	10777.21336
2739	10776.50711
2740	10775.58946
2741	10774.08458
2742	10772.61153
2743	10769.73909
2744	10768.01953
2745	10767.63417
2746	10762.90615
2747	10760.08293
2748	10759.48691
2749	10757.90063
2750	10755.77262
2751	10754.6866
2752	10753.37106
2753	10749.29284
2754	10748.02175
2755	10745.38293
2756	10743.97798
2757	10740.91146
2758	10740.14787
2759	10737.59175
2760	10736.28641
2761	10735.86401
2762	10734.08032
2763	10730.17468
2764	10728.38041
2765	10727.13295
2766	10724.75874
2767	10723.12877
2768	10722.51503
2769	10718.13812
2770	10717.1453
2771	10715.08561
2772	10713.55365
2773	10712.10877
2774	10711.11384
2775	10708.32024
2776	10707.07791
2777	10705.23653
2778	10703.94744
2779	10702.4234
2780	10700.57213
2781	10698.52035
2782	10697.3645
2783	10695.86081
2784	10695.3689
2785	10693.51052
2786	10691.7372
2787	10690.16608
2788	10688.51485
2789	10686.68028
2790	10685.16866
2791	10682.3173
2792	10681.481
2793	10679.23783
2794	10676.76677
2795	10675.53602
2796	10675.27275
2797	10673.62587
2798	10668.94198
2799	10668.35768
2800	10664.56075
2801	10662.14725
2802	10660.75438
2803	10656.25481
2804	10652.99588
2805	10650.44254
2806	10648.62516
2807	10645.80796
2808	10641.49807
2809	10640.0149
2810	10638.19044
2811	10637.14407
2812	10636.41524
2813	10635.23595
2814	10632.48359
2815	10630.26652
2816	10629.17674
2817	10626.87713
2818	10624.46498
2819	10622.18553
2820	10620.90959
2821	10619.37432
2822	10617.75702
2823	10615.59591
2824	10614.89022
2825	10610.74936
2826	10610.28146
2827	10607.95006
2828	10606.60865
2829	10605.47729
2830	10601.09757
2831	10599.56677
2832	10595.36721
2833	10593.9369
2834	10593.24505
2835	10591.15083
2836	10588.98634
2837	10586.73339
2838	10585.3823
2839	10581.95468
2840	10581.68903
2841	10580.71685
2842	10577.94764
2843	10575.29133
2844	10573.31312
2845	10571.85014
2846	10570.48714
2847	10568.25525
2848	10567.3815
2849	10566.36504
2850	10565.30705
2851	10563.6037
2852	10559.86577
2853	10558.14486
2854	10556.02947
2855	10555.79387
2856	10555.24915
2857	10552.90967
2858	10551.99698
2859	10548.95109
2860	10547.6631
2861	10544.45997
2862	10543.97572
2863	10542.7248
2864	10541.19814
2865	10539.9591
2866	10537.57997
2867	10536.45626
2868	10535.15999
2869	10533.02336
2870	10532.03773
2871	10531.05077
2872	10529.34284
2873	10527.68982
2874	10525.2045
2875	10524.03347
2876	10522.65703
2877	10521.00618
2878	10519.78264
2879	10518.90469
2880	10516.84589
2881	10514.53902
2882	10512.96183
2883	10511.69973
2884	10510.86129
2885	10506.95138
2886	10505.8957
2887	10503.49802
2888	10502.89717
2889	10500.40548
2890	10496.59442
2891	10495.72675
2892	10494.02847
2893	10491.58247
2894	10489.09216
2895	10488.90842
2896	10487.08135
2897	10485.27143
2898	10481.86133
2899	10480.74691
2900	10477.35049
2901	10475.7007
2902	10472.19738
2903	10469.564
2904	10467.787
2905	10466.29865
2906	10463.93886
2907	10460.51589
2908	10457.57868
2909	10457.01198
2910	10455.48142
2911	10454.38516
2912	10452.24161
2913	10449.85575
2914	10447.86993
2915	10446.14112
2916	10443.8802
2917	10442.27023
2918	10441.1804
2919	10440.616
2920	10438.29933
2921	10436.36333
2922	10434.68052
2923	10431.91122
2924	10429.25296
2925	10427.59199
2926	10426.54905
2927	10422.53472
2928	10419.79271
2929	10418.57644
2930	10417.12557
2931	10416.52365
2932	10415.88675
2933	10412.99756
2934	10411.82881
2935	10409.92268
2936	10408.34673
2937	10406.45253
2938	10403.37815
2939	10400.02987
2940	10397.55919
2941	10396.41159
2942	10393.80309
2943	10391.7774
2944	10389.74372
2945	10387.82339
2946	10385.64129
2947	10384.28154
2948	10382.09025
2949	10380.88989
2950	10379.06811
2951	10378.76441
2952	10376.2823
2953	10371.63259
2954	10369.10977
2955	10367.85588
2956	10365.79963
2957	10363.41538
2958	10362.21392
2959	10361.16005
2960	10359.10687
2961	10357.60997
2962	10355.63981
2963	10353.32121
2964	10350.82321
2965	10349.93034
2966	10349.06826
2967	10348.34665
2968	10347.72947
2969	10346.20957
2970	10342.85444
2971	10340.78813
2972	10340.239
2973	10339.5457
2974	10339.17569
2975	10338.31176
2976	10336.98736
2977	10335.39197
2978	10332.94903
2979	10331.94123
2980	10330.2848
2981	10329.86311
2982	10326.01654
2983	10324.71539
2984	10323.63823
2985	10321.04784
2986	10318.33774
2987	10314.84621
2988	10312.63919
2989	10310.66229
2990	10309.09132
2991	10307.09488
2992	10305.05878
2993	10303.77964
2994	10301.62171
2995	10300.45523
2996	10298.12137
2997	10295.41295
2998	10294.52395
2999	10293.51684
3000	10290.07151
3001	10288.51519
3002	10287.07855
3003	10286.70663
3004	10285.7456
3005	10284.75476
3006	10283.9353
3007	10282.32553
3008	10281.90116
3009	10280.1384
3010	10278.03108
3011	10276.12132
3012	10275.4889
3013	10274.8085
3014	10272.50701
3015	10271.2085
3016	10268.90349
3017	10266.13172
3018	10264.74878
3019	10263.18945
3020	10261.65086
3021	10259.52943
3022	10257.25513
3023	10256.32117
3024	10255.05761
3025	10254.1814
3026	10251.57978
3027	10250.20907
3028	10248.67713
3029	10246.08472
3030	10243.51829
3031	10241.95568
3032	10240.54151
3033	10239.63023
3034	10238.66866
3035	10237.71365
3036	10235.33861
3037	10234.70463
3038	10233.54869
3039	10231.46057
3040	10227.69957
3041	10226.55137
3042	10225.9958
3043	10224.25596
3044	10223.34093
3045	10222.95949
3046	10222.59947
3047	10221.70937
3048	10220.89337
3049	10218.65358
3050	10217.0837
3051	10215.48354
3052	10214.60486
3053	10213.12701
3054	10211.24066
3055	10208.74474
3056	10208.30613
3057	10206.53143
3058	10204.82898
3059	10202.86684
3060	10201.39428
3061	10199.29596
3062	10197.79809
3063	10196.72074
3064	10195.75978
3065	10194.3517
3066	10191.25595
3067	10189.9295
3068	10188.76326
3069	10186.80867
3070	10186.11379
3071	10184.94097
3072	10184.01531
3073	10182.44138
3074	10180.99905
3075	10178.6263
3076	10176.64666
3077	10175.44728
3078	10173.86604
3079	10171.2343
3080	10169.85731
3081	10167.59406
3082	10167.25623
3083	10165.66906
3084	10164.27526
3085	10163.33739
3086	10162.21692
3087	10161.80282
3088	10159.79848
3089	10157.56734
3090	10155.58931
3091	10154.87075
3092	10152.20826
3093	10150.79129
3094	10150.08031
3095	10148.27726
3096	10147.29828
3097	10146.17658
3098	10143.56869
3099	10142.20967
3100	10139.74993
3101	10137.75354
3102	10136.65439
3103	10136.3094
3104	10136.01523
3105	10133.62979
3106	10132.75187
3107	10131.21418
3108	10130.90726
3109	10128.19323
3110	10127.47494
3111	10124.76214
3112	10123.49762
3113	10122.25882
3114	10120.29496
3115	10117.10208
3116	10115.86663
3117	10113.73042
3118	10111.93335
3119	10109.79453
3120	10107.95295
3121	10106.66113
3122	10106.16298
3123	10103.20391
3124	10101.35386
3125	10100.71339
3126	10098.7277
3127	10098.4591
3128	10097.27708
3129	10096.13505
3130	10094.59157
3131	10092.56225
3132	10091.39445
3133	10090.23241
3134	10086.89936
3135	10086.28168
3136	10085.2926
3137	10083.88629
3138	10082.78878
3139	10081.95319
3140	10080.94074
3141	10078.07494
3142	10076.36586
3143	10075.16401
3144	10072.9159
3145	10069.54942
3146	10068.29701
3147	10066.11834
3148	10065.37897
3149	10062.22727
3150	10058.50899
3151	10058.29698
3152	10057.53315
3153	10056.70156
3154	10055.45155
3155	10051.50042
3156	10048.93666
3157	10047.76755
3158	10047.39582
3159	10045.611
3160	10043.63676
3161	10043.24644
3162	10041.97769
3163	10041.64705
3164	10040.42662
3165	10039.85972
3166	10038.58931
3167	10037.08442
3168	10036.37642
3169	10035.71886
3170	10035.00917
3171	10032.81524
3172	10031.90377
3173	10031.11944
3174	10028.75395
3175	10027.89946
3176	10027.28897
3177	10025.8858
3178	10024.32429
3179	10022.02783
3180	10020.16363
3181	10017.14681
3182	10013.84434
3183	10012.12731
3184	10011.02338
3185	10010.1021
3186	10007.95002
3187	10007.49699
3188	10005.13891
3189	10003.9297
3190	10001.36148
3191	9999.574487
3192	9997.992817
3193	9996.139348
3194	9993.858671
3195	9992.739822
3196	9990.219322
3197	9989.044783
3198	9986.437053
3199	9986.128147
3200	9983.658322
3201	9982.053237
3202	9979.703458
3203	9977.444958
3204	9975.656838
3205	9974.977881
3206	9971.379404
3207	9969.675304
3208	9969.012025
3209	9968.467405
3210	9967.718351
3211	9967.002008
3212	9966.426517
3213	9964.820945
3214	9964.225418
3215	9962.340463
3216	9960.736879
3217	9958.567867
3218	9956.365442
3219	9954.356851
3220	9951.935502
3221	9950.763328
